6239.M7.7	6239.Y51H7BR.7	0
6239.F09E8.7b	6239.ZK909.2c	0
6239.CD4.8	6239.T21G5.6.2	0
6239.ZK742.6	6239.Y71H2AM.6b	0
6239.B0524.5	6239.D1022.3	0
6239.F15H9.1	6239.T08G11.5.2	0
6239.Y24D9A.5	6239.ZC416.6a	0
6239.C02F12.10	6239.M01D7.7b	0
6239.F45C12.2	6239.T26E4.10	0
6239.Y37E3.7.2	6239.Y43B11AR.4	1
6239.F26D11.11b	6239.R10D12.13b	0
6239.W02D3.9.2	6239.B0511.13a	0
6239.C06H2.6b	6239.F27D9.1a	0
6239.Y94H6A.7	6239.W08F4.13	0
6239.Y17G7B.10b.2	6239.F39H11.1	0
6239.C17G10.6a	6239.Y17G7B.20b	0
6239.F32B6.7	6239.T04C12.11	0
6239.T23E1.3a	6239.C45G3.4	0
6239.F47B7.2a	6239.C46C2.2.2	0
6239.T05G5.9b	6239.H14A12.2a	0
6239.F10C2.7	6239.C44B7.1	0
6239.Y71A12B.1c.2	6239.W08E12.7.1	0
6239.C27A12.3	6239.B0205.6	0
6239.C24G6.8.3	6239.F46H5.5	0
6239.T15D6.12	6239.F33C8.4	0
6239.F25D1.1b	6239.C43C3.3	0
6239.W09D6.5	6239.F32D1.2.2	0
6239.F54C9.6a.1	6239.H17B01.1a	0
6239.E03H12.2	6239.Y43F8B.2c.2	0
6239.Y56A3A.6.1	6239.F59F4.2	0
6239.W06B3.2c	6239.C07G2.3b.2	0
6239.T12A7.2a.1	6239.AH6.7	0
6239.K08F8.1e.1	6239.T24D5.2	0
6239.Y80D4G.1.2	6239.B0001.6.1	0
6239.Y102A11A.6	6239.Y55F3AM.21	0
6239.T03F6.10.1	6239.Y116F11B.11	0
6239.Y38C1AA.3b	6239.C37C3.2c.1	0
6239.C13A2.3	6239.F20D6.4c	0
6239.F45G2.3	6239.Y43C5A.6a	1
6239.Y6E2A.9a	6239.Y40A1A.2	0
6239.R151.1	6239.Y38H6C.1b.1	0
6239.Y71F9AL.2	6239.B0554.7	0
6239.F53A3.2	6239.T12A2.8.2	1
6239.MTCE.23	6239.MTCE.31	1
6239.Y52B11A.12	6239.M01G12.13	0
6239.F13A7.7	6239.R13H8.1f	0
6239.F21H12.2	6239.F11C1.6a	0
6239.C41G7.4	6239.T09A5.8	1
6239.K07E3.8b.2	6239.F09E10.5	0
6239.F52H2.5.2	6239.F14D12.2.1	0
6239.M18.8	6239.Y55F3AM.3a	0
6239.D2023.1b.2	6239.Y51A2D.14.2	0
6239.C44B12.2a	6239.ZK185.1d	0
6239.Y67H2A.2d	6239.T19A6.1a.2	0
6239.C37C3.3	6239.C08A9.1	0
6239.T05G5.1a	6239.F35C12.3a.2	0
6239.F56B6.5a	6239.C49C3.20	0
6239.F49H6.2	6239.Y47G6A.4	0
6239.C17G1.6a	6239.R74.5b.2	0
6239.K08D8.12c	6239.B0391.14	0
6239.C53B4.7c.3	6239.W05H5.5	0
6239.B0198.2a	6239.R07B7.11	0
6239.R03H4.9	6239.K11H12.7	0
6239.K02A6.3a	6239.Y46H3D.7.1	0
6239.Y57G11B.2a	6239.R105.5	0
6239.ZK637.13.2	6239.Y37A1B.8	0
6239.ZK1037.13	6239.F10A3.4	0
6239.B0511.6	6239.C53H9.2c.1	1
6239.C18C4.7	6239.ZK39.6	0
6239.F46F6.1a.2	6239.C43C3.4	0
6239.F43G9.9.1	6239.W03D2.1e	0
6239.F40F8.5h	6239.B0564.1a	0
6239.R03D7.6c	6239.R08D7.5	0
6239.C43D7.7	6239.T01B7.5a.1	0
6239.F46A9.5.1	6239.C37H5.4	0
6239.F11D11.14	6239.Y41E3.7c.1	0
6239.F31B9.4	6239.F22B5.10	0
6239.Y51A2D.11.2	6239.F42G8.5	0
6239.R13D11.8	6239.T07H8.1	0
6239.Y105E8A.22	6239.F19D8.1c	0
6239.T05C12.11	6239.F15E11.15b	0
6239.F52H3.6	6239.B0035.13	0
6239.D1054.18a.2	6239.F16B4.6	0
6239.K09E2.3	6239.B0218.3	0
6239.Y104H12D.3a	6239.C05H8.1b	0
6239.C16C10.7	6239.D1086.9	0
6239.C54E10.5	6239.R155.1b.1	0
6239.F16F9.3a	6239.Y71D11A.5	0
6239.F36G3.2	6239.Y43F8A.3b	0
6239.F28F8.8a	6239.W05B2.6	0
6239.Y43C5A.3	6239.Y49C4A.8a.3	0
6239.F58F9.3b	6239.B0280.3.2	0
6239.C36A4.6	6239.F57B10.5	0
6239.T04C10.4.2	6239.M04G12.1d.2	0
6239.C07G3.8b	6239.K07E8.3.3	0
6239.F52D2.8b	6239.R12H7.2	0
6239.T01D1.2d.1	6239.T01B4.2b	0
6239.C53B4.7e	6239.ZK632.8	0
6239.C43E11.6d.2	6239.Y58G8A.1	0
6239.Y42G9A.4b	6239.C34D1.4b	0
6239.T05E11.3b.6	6239.F30A10.13a	0
6239.F46F5.10	6239.Y38E10A.2	0
6239.C26C6.7b	6239.ZK678.8	0
6239.ZK813.1.2	6239.Y54G2A.32.1	0
6239.C33D9.13	6239.C13G3.3a	0
6239.Y57G11C.39	6239.T25E12.11	0
6239.F48E8.3.2	6239.F54H5.4b	0
6239.M28.7	6239.C05E4.15	0
6239.B0563.6c	6239.F07H5.10	0
6239.F09E8.2a	6239.ZC334.3	0
6239.F55G1.6	6239.Y60A9.3	0
6239.F12E12.5	6239.F54C1.7.3	0
6239.T20B3.15	6239.Y73B3A.9	0
6239.T08G3.11	6239.K05D4.6a	0
6239.T15B7.3	6239.M01E10.3	0
6239.F36D3.16	6239.F38H4.8b	0
6239.F56D2.1	6239.Y57G7A.7	0
6239.T06E6.2a.2	6239.C32B5.7b	0
6239.Y43F8B.2b	6239.F11D5.3a	0
6239.F33D4.8	6239.T01E8.6	1
6239.Y32B12B.7	6239.C18H7.9	0
6239.F55C9.14	6239.C08A9.1	0
6239.T10B11.5	6239.K07C5.3	0
6239.Y51H1A.3a.1	6239.F16H6.9	0
6239.ZK470.2a	6239.K03B8.6.1	0
6239.C49C3.6	6239.H10D18.2	0
6239.K07C6.9	6239.Y57A10A.20	0
6239.Y119D3B.12a.1	6239.Y106G6E.4	0
6239.W07A12.7	6239.F35A5.8a	0
6239.F13B10.2d.1	6239.F54C9.5	1
6239.R09D1.7	6239.C50H2.5	0
6239.W04D2.2a	6239.ZK20.4a.2	0
6239.C35C5.4	6239.F43H9.2b	0
6239.F29B9.4b	6239.W01A11.6	0
6239.C07A12.18a	6239.T01D1.2d.5	0
6239.Y53G8B.3	6239.T05F1.4.2	0
6239.F48F7.7	6239.Y41D4B.27	0
6239.ZC434.9b	6239.ZK354.2b	0
6239.F11A1.2	6239.F13H10.4b.2	0
6239.F44F4.6	6239.H08J11.2	0
6239.C14B9.7.1	6239.F39B2.6.1	1
6239.Y47H10A.3	6239.C05D10.4c	0
6239.C09G12.10	6239.K07A1.2.3	0
6239.H12D21.6	6239.C04F5.4	0
6239.F02A9.7	6239.D1022.1b.1	0
6239.F32D8.12c.1	6239.Y73E7A.5	0
6239.R08C7.2b	6239.ZK816.5	0
6239.Y106G6H.2c.5	6239.Y18D10A.17	1
6239.T23H2.2	6239.F26D10.8	0
6239.C03H12.1d	6239.Y37H2C.1	0
6239.K06A9.2	6239.F53A2.3	0
6239.Y71F9AL.13b.5	6239.F13C5.1.2	0
6239.ZK1010.1	6239.ZK1248.3a	1
6239.Y52E8A.2	6239.R09F10.6	0
6239.F08B12.4h	6239.C53C7.3	0
6239.T21C9.12	6239.F57B9.6b	0
6239.M04B2.3	6239.W01G7.3.2	1
6239.C44E12.1	6239.C26B2.3b.2	0
6239.Y73B6BL.35	6239.H19N07.4b.3	0
6239.F22B3.4	6239.Y42A5A.2a	0
6239.T10H4.6	6239.F28B3.4	0
6239.F55F3.1.2	6239.Y17G7B.10b.1	0
6239.Y43C5A.6a	6239.T20F5.8	0
6239.Y66D12A.1	6239.F55G11.2	0
6239.F49E12.2	6239.T24F1.7	0
6239.T02E9.2a	6239.ZK813.5	0
6239.Y53H1B.2	6239.K05B2.2b.2	0
6239.F55C12.1a.2	6239.C54E10.8	0
