10090.ENSMUSP00000058142	10090.ENSMUSP00000120619	0
10090.ENSMUSP00000110914	10090.ENSMUSP00000034148	0
10090.ENSMUSP00000032269	10090.ENSMUSP00000116100	0
10090.ENSMUSP00000087046	10090.ENSMUSP00000039804	0
10090.ENSMUSP00000089544	10090.ENSMUSP00000107099	0
10090.ENSMUSP00000024932	10090.ENSMUSP00000135453	0
10090.ENSMUSP00000135853	10090.ENSMUSP00000104816	0
10090.ENSMUSP00000095549	10090.ENSMUSP00000136309	0
10090.ENSMUSP00000009732	10090.ENSMUSP00000103430	0
10090.ENSMUSP00000123782	10090.ENSMUSP00000111009	0
10090.ENSMUSP00000137249	10090.ENSMUSP00000136814	0
10090.ENSMUSP00000074259	10090.ENSMUSP00000026550	0
10090.ENSMUSP00000112420	10090.ENSMUSP00000095531	0
10090.ENSMUSP00000140332	10090.ENSMUSP00000038204	0
10090.ENSMUSP00000135078	10090.ENSMUSP00000106017	0
10090.ENSMUSP00000021246	10090.ENSMUSP00000043522	0
10090.ENSMUSP00000058680	10090.ENSMUSP00000086616	0
10090.ENSMUSP00000100845	10090.ENSMUSP00000086164	0
10090.ENSMUSP00000103508	10090.ENSMUSP00000036625	0
10090.ENSMUSP00000002452	10090.ENSMUSP00000111330	0
10090.ENSMUSP00000041210	10090.ENSMUSP00000134690	0
10090.ENSMUSP00000045272	10090.ENSMUSP00000074659	0
10090.ENSMUSP00000106453	10090.ENSMUSP00000070726	1
10090.ENSMUSP00000048451	10090.ENSMUSP00000123042	0
10090.ENSMUSP00000071756	10090.ENSMUSP00000139635	0
10090.ENSMUSP00000110535	10090.ENSMUSP00000062412	0
10090.ENSMUSP00000067638	10090.ENSMUSP00000006774	0
10090.ENSMUSP00000039980	10090.ENSMUSP00000107737	0
10090.ENSMUSP00000102461	10090.ENSMUSP00000027429	0
10090.ENSMUSP00000107266	10090.ENSMUSP00000114783	0
10090.ENSMUSP00000078044	10090.ENSMUSP00000114124	0
10090.ENSMUSP00000000253	10090.ENSMUSP00000135199	0
10090.ENSMUSP00000111277	10090.ENSMUSP00000140798	0
10090.ENSMUSP00000059092	10090.ENSMUSP00000128837	0
10090.ENSMUSP00000018470	10090.ENSMUSP00000021028	1
10090.ENSMUSP00000026190	10090.ENSMUSP00000031613	0
10090.ENSMUSP00000136665	10090.ENSMUSP00000088563	0
10090.ENSMUSP00000137683	10090.ENSMUSP00000079362	0
10090.ENSMUSP00000075455	10090.ENSMUSP00000020754	0
10090.ENSMUSP00000033433	10090.ENSMUSP00000100771	1
10090.ENSMUSP00000079946	10090.ENSMUSP00000137795	0
10090.ENSMUSP00000109989	10090.ENSMUSP00000126832	0
10090.ENSMUSP00000073107	10090.ENSMUSP00000095686	0
10090.ENSMUSP00000115463	10090.ENSMUSP00000135112	0
10090.ENSMUSP00000049729	10090.ENSMUSP00000115183	0
10090.ENSMUSP00000103715	10090.ENSMUSP00000139547	0
10090.ENSMUSP00000120433	10090.ENSMUSP00000083557	0
10090.ENSMUSP00000006762	10090.ENSMUSP00000104490	0
10090.ENSMUSP00000124998	10090.ENSMUSP00000119953	0
10090.ENSMUSP00000075992	10090.ENSMUSP00000135803	0
10090.ENSMUSP00000106664	10090.ENSMUSP00000118373	0
10090.ENSMUSP00000041306	10090.ENSMUSP00000102018	0
10090.ENSMUSP00000123106	10090.ENSMUSP00000119239	0
10090.ENSMUSP00000131564	10090.ENSMUSP00000131989	0
10090.ENSMUSP00000045199	10090.ENSMUSP00000115608	0
10090.ENSMUSP00000084405	10090.ENSMUSP00000135442	0
10090.ENSMUSP00000120304	10090.ENSMUSP00000047358	0
10090.ENSMUSP00000091706	10090.ENSMUSP00000104216	0
10090.ENSMUSP00000054474	10090.ENSMUSP00000098852	0
10090.ENSMUSP00000030404	10090.ENSMUSP00000113678	1
10090.ENSMUSP00000046229	10090.ENSMUSP00000123691	0
10090.ENSMUSP00000024763	10090.ENSMUSP00000075226	1
10090.ENSMUSP00000104506	10090.ENSMUSP00000073095	0
10090.ENSMUSP00000100831	10090.ENSMUSP00000139968	0
10090.ENSMUSP00000117010	10090.ENSMUSP00000025428	0
10090.ENSMUSP00000097949	10090.ENSMUSP00000130065	0
10090.ENSMUSP00000128807	10090.ENSMUSP00000059057	0
10090.ENSMUSP00000115037	10090.ENSMUSP00000083281	1
10090.ENSMUSP00000135018	10090.ENSMUSP00000036380	0
10090.ENSMUSP00000104312	10090.ENSMUSP00000101889	0
10090.ENSMUSP00000082803	10090.ENSMUSP00000023060	0
10090.ENSMUSP00000125579	10090.ENSMUSP00000114150	0
10090.ENSMUSP00000112101	10090.ENSMUSP00000053616	0
10090.ENSMUSP00000109436	10090.ENSMUSP00000107185	0
10090.ENSMUSP00000128416	10090.ENSMUSP00000136272	0
10090.ENSMUSP00000134482	10090.ENSMUSP00000139767	0
10090.ENSMUSP00000134318	10090.ENSMUSP00000052837	0
10090.ENSMUSP00000113938	10090.ENSMUSP00000091046	0
10090.ENSMUSP00000026723	10090.ENSMUSP00000116761	0
10090.ENSMUSP00000005188	10090.ENSMUSP00000104902	0
10090.ENSMUSP00000044703	10090.ENSMUSP00000101811	0
10090.ENSMUSP00000118384	10090.ENSMUSP00000064668	0
10090.ENSMUSP00000120460	10090.ENSMUSP00000105822	0
10090.ENSMUSP00000131912	10090.ENSMUSP00000134977	0
10090.ENSMUSP00000138741	10090.ENSMUSP00000123441	0
10090.ENSMUSP00000113426	10090.ENSMUSP00000120406	0
10090.ENSMUSP00000123810	10090.ENSMUSP00000124961	0
10090.ENSMUSP00000068863	10090.ENSMUSP00000053909	0
10090.ENSMUSP00000119602	10090.ENSMUSP00000086542	0
10090.ENSMUSP00000116495	10090.ENSMUSP00000068932	0
10090.ENSMUSP00000119469	10090.ENSMUSP00000057942	0
10090.ENSMUSP00000101001	10090.ENSMUSP00000125459	0
10090.ENSMUSP00000027372	10090.ENSMUSP00000136780	1
10090.ENSMUSP00000139165	10090.ENSMUSP00000109222	0
10090.ENSMUSP00000104017	10090.ENSMUSP00000139816	0
10090.ENSMUSP00000139942	10090.ENSMUSP00000140282	0
10090.ENSMUSP00000140962	10090.ENSMUSP00000102072	0
10090.ENSMUSP00000122821	10090.ENSMUSP00000055776	0
10090.ENSMUSP00000023269	10090.ENSMUSP00000058919	1
10090.ENSMUSP00000008088	10090.ENSMUSP00000032383	0
10090.ENSMUSP00000120137	10090.ENSMUSP00000034492	0
10090.ENSMUSP00000089126	10090.ENSMUSP00000022338	0
10090.ENSMUSP00000112259	10090.ENSMUSP00000119356	1
10090.ENSMUSP00000107448	10090.ENSMUSP00000008284	0
10090.ENSMUSP00000032912	10090.ENSMUSP00000085987	0
10090.ENSMUSP00000046788	10090.ENSMUSP00000114627	0
