7227.FBpp0083371	7227.FBpp0293835	0
7227.FBpp0290087	7227.FBpp0087136	0
7227.FBpp0082359	7227.FBpp0079850	0
7227.FBpp0081204	7227.FBpp0087824	0
7227.FBpp0303091	7227.FBpp0073156	0
7227.FBpp0084613	7227.FBpp0081868	0
7227.FBpp0292371	7227.FBpp0087365	0
7227.FBpp0078614	7227.FBpp0301836	0
7227.FBpp0073416	7227.FBpp0084461	0
7227.FBpp0110161	7227.FBpp0075180	0
7227.FBpp0072657	7227.FBpp0074809	0
7227.FBpp0300323	7227.FBpp0079590	0
7227.FBpp0078218	7227.FBpp0292928	0
7227.FBpp0075918	7227.FBpp0082786	0
7227.FBpp0071980	7227.FBpp0084286	0
7227.FBpp0073791	7227.FBpp0292380	0
7227.FBpp0083897	7227.FBpp0081422	0
7227.FBpp0087094	7227.FBpp0289146	1
7227.FBpp0301101	7227.FBpp0290973	0
7227.FBpp0077637	7227.FBpp0078854	0
7227.FBpp0072691	7227.FBpp0074278	1
7227.FBpp0290473	7227.FBpp0290149	0
7227.FBpp0301271	7227.FBpp0293494	0
7227.FBpp0084591	7227.FBpp0305303	1
7227.FBpp0081882	7227.FBpp0289667	0
7227.FBpp0082627	7227.FBpp0073602	0
7227.FBpp0099823	7227.FBpp0079540	0
7227.FBpp0300563	7227.FBpp0084273	0
7227.FBpp0082051	7227.FBpp0071697	0
7227.FBpp0071387	7227.FBpp0302747	0
7227.FBpp0077099	7227.FBpp0290840	1
7227.FBpp0086126	7227.FBpp0072386	0
7227.FBpp0080487	7227.FBpp0074762	0
7227.FBpp0085951	7227.FBpp0111465	0
7227.FBpp0073762	7227.FBpp0078635	1
7227.FBpp0078996	7227.FBpp0087863	1
7227.FBpp0081932	7227.FBpp0086276	0
7227.FBpp0290158	7227.FBpp0303536	0
7227.FBpp0296952	7227.FBpp0292847	0
7227.FBpp0072994	7227.FBpp0086884	0
7227.FBpp0074794	7227.FBpp0082828	0
7227.FBpp0081822	7227.FBpp0085586	1
7227.FBpp0084687	7227.FBpp0289936	0
7227.FBpp0291690	7227.FBpp0293514	0
7227.FBpp0086314	7227.FBpp0289248	0
7227.FBpp0289677	7227.FBpp0083503	0
7227.FBpp0078226	7227.FBpp0303958	0
7227.FBpp0293503	7227.FBpp0081521	0
7227.FBpp0288711	7227.FBpp0087656	0
7227.FBpp0303709	7227.FBpp0080211	0
7227.FBpp0099609	7227.FBpp0081203	0
7227.FBpp0292521	7227.FBpp0086519	0
7227.FBpp0303127	7227.FBpp0082377	0
7227.FBpp0074849	7227.FBpp0072440	0
7227.FBpp0271846	7227.FBpp0080135	0
7227.FBpp0075675	7227.FBpp0290096	0
